src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
100.121.79.73,100.123.225.126,15950,80,6,2026-05-07 10:03:39,1186411.0,8528.241899308081,15.17180808337077,8.428782268539317,6.743025814831453,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,69788.88235294117,591345.0,3.0,160959.02974538083,1186411.0,591424.0,12.0,131823.44444444444,201980.86745372202,595025.0,372557.0,3.0,85003.57142857143,140194.15906302145,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,352172.0,41.0,145443.75,148994.93784416805,591266.0,7495.0,293259.5,211544.11445901776,0.0,0.0,8835.0,5.0,0.0,180306122.4489796,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,15952,80,6,2026-05-07 10:03:39,1199198.0,8492.342382158742,15.843922354773774,9.172797152763764,6.6711252020100105,11,8,813,9371,145.0,66.0,73.9090909090909,22.597081651699042,2522.0,66.0,1171.375,1143.3782114309333,2522,66,536.0,918.8822156924082,844344.5263157894,220,160,20,1,66622.11111111111,564056.0,11.0,155121.95292302864,1199198.0,564128.0,23.0,119919.8,192478.33828345465,635097.0,412326.0,11.0,90728.14285714286,151826.49026478367,0,0,0,0,1,0,0,0,0,0,0,0.7272727272727273,536.0,64480,508,381562.0,45.0,152809.5,159017.8468042188,563984.0,8478.0,293801.0,204562.47765658295,0.0,0.0,8835.0,5.0,0.0,46015625.0,73.9090909090909,1171.375,0,11,8,813,9371
100.121.79.73,100.123.225.126,15960,80,6,2026-05-07 10:03:39,1205210.0,8395.217430987132,14.935156528737732,8.297309182632073,6.637847346105659,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,70894.70588235294,544507.0,2.0,159781.3754477421,1205210.0,544579.0,16.0,133912.22222222222,199589.86748428651,660658.0,437124.0,2.0,94379.71428571429,159692.2723496791,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,415887.0,45.0,131929.2,164865.51759588782,544435.0,7762.0,240812.6,214180.27452274872,0.0,0.0,8835.0,5.0,0.0,160636363.63636363,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,15974,80,6,2026-05-07 10:03:39,1214115.0,8442.363367555792,16.47290413181618,9.883742479089706,6.589161652726471,12,8,879,9371,145.0,66.0,73.25,21.745210200562944,2522.0,66.0,1171.375,1143.3782114309333,2522,66,512.5,901.4544081649387,812620.05,240,160,20,1,63900.78947368421,525513.0,2.0,151867.41775037267,1214115.0,525916.0,5.0,110374.09090909091,186502.90784545403,688540.0,454404.0,2.0,98362.85714285714,166213.05845762158,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,512.5,64480,508,429905.0,62.0,167168.25,178635.77515068895,525110.0,5481.0,298515.5,199172.44407861747,0.0,0.0,8835.0,5.0,0.0,135923076.92307693,73.25,1171.375,0,12,8,879,9371
100.121.79.73,100.123.225.126,15978,80,6,2026-05-07 10:03:39,1186519.0,8583.090536266169,16.013228612436883,9.270816565095037,6.742412047341846,11,8,813,9371,145.0,66.0,73.9090909090909,22.597081651699042,2522.0,66.0,1171.375,1143.3782114309333,2522,66,536.0,918.8822156924082,844344.5263157894,220,160,20,1,65917.72222222222,491623.0,3.0,151210.18032188967,1186519.0,491693.0,9.0,118651.9,186983.276239053,694843.0,465645.0,3.0,99263.28571428571,169080.65572612235,0,0,0,0,1,0,0,0,0,0,0,0.7272727272727273,536.0,64480,508,442098.0,53.0,171851.5,180118.87437259316,491553.0,16848.0,294730.75,188438.92262796318,0.0,0.0,8835.0,5.0,0.0,51069364.16184971,73.9090909090909,1171.375,0,11,8,813,9371
100.121.79.73,100.123.225.126,15990,80,6,2026-05-07 10:03:39,1203854.0,8404.673656440067,14.951979226716862,8.306655125953812,6.645324100763049,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,70814.94117647059,476204.0,3.0,157981.29386305076,1203854.0,476322.0,7.0,133761.55555555556,196966.44403728106,727608.0,479992.0,3.0,103944.0,175586.7755335968,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,470831.0,42.0,181652.25,194124.9136849454,476086.0,8929.0,300682.25,192162.89634236757,0.0,0.0,8835.0,5.0,0.0,107743902.43902439,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,15992,80,6,2026-05-07 10:03:39,1189646.0,8505.051082422839,15.130551441353143,8.405861911862857,6.724689529490285,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,69979.17647058824,472223.0,3.0,154920.240730602,1189646.0,472865.0,28.0,132182.88888888888,192842.81020587406,728404.0,492285.0,3.0,104057.71428571429,178093.00732619961,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,472151.0,38.0,235861.0,192739.60803633486,472176.0,235403.0,389570.3333333333,109105.96526415144,0.0,0.0,8835.0,5.0,0.0,138046875.0,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,16002,80,6,2026-05-07 10:03:39,1182937.0,8609.080618832619,16.061717572448913,9.298889120891477,6.7628284515574375,11,8,813,9371,145.0,66.0,73.9090909090909,22.597081651699042,2522.0,66.0,1171.375,1143.3782114309333,2522,66,536.0,918.8822156924082,844344.5263157894,220,160,20,1,65718.72222222222,479240.0,2.0,149500.9724140822,1182937.0,494897.0,7.0,118293.7,188470.1287960774,741439.0,490985.0,2.0,105919.85714285714,176440.84254213815,0,0,0,0,1,0,0,0,0,0,0,0.7272727272727273,536.0,64480,508,479233.0,38.0,148196.8,187257.24506293473,479170.0,11577.0,236473.6,200150.66545140438,0.0,0.0,8835.0,5.0,0.0,98166666.66666667,73.9090909090909,1171.375,0,11,8,813,9371
100.121.79.73,100.123.225.126,16004,80,6,2026-05-07 10:03:39,1199972.0,8431.863410146236,15.000350008166857,8.33352778231492,6.666822225851936,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,70586.58823529411,417537.0,3.0,147059.94613564457,1199972.0,417943.0,27.0,133330.22222222222,180367.57415947257,788243.0,459161.0,3.0,112606.14285714286,181310.40720695275,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,412784.0,52.0,188569.5,184597.78493321635,417497.0,8149.0,291462.75,167305.9672671226,0.0,0.0,8835.0,5.0,0.0,163611111.1111111,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,16006,80,6,2026-05-07 10:03:39,1185903.0,8531.895104405672,15.178307163402067,8.432392868556704,6.745914294845363,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,69759.0,469623.0,2.0,136788.3921210379,1185903.0,474299.0,30.0,131767.0,166336.5983968117,902998.0,592625.0,2.0,128999.71428571429,216533.3084675851,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,469593.0,45.0,207711.0,190020.4179397572,469579.0,55632.0,278403.5,147423.43297878394,0.0,0.0,8835.0,5.0,0.0,142500000.0,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,16012,80,6,2026-05-07 10:03:39,1207562.0,8378.865847053816,14.906066934865455,8.281148297147476,6.624918637717981,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,71033.05882352941,640535.0,2.0,167681.62840807808,1207562.0,641056.0,26.0,134173.55555555556,211486.26237134758,982143.0,661362.0,2.0,140306.14285714287,239698.06815743877,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,640502.0,38.0,241439.75,264389.70975094225,640489.0,5235.0,297766.0,228477.58613264453,0.0,0.0,8835.0,5.0,0.0,138046875.0,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,16016,80,6,2026-05-07 10:03:39,1228910.0,8233.312447616181,14.647126315189885,8.137292397327714,6.509833917862171,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,72288.82352941176,591020.0,3.0,165049.27480042234,1228910.0,591596.0,6.0,136545.55555555556,206798.95690318872,980180.0,604588.0,3.0,140025.7142857143,229586.25749297944,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,590948.0,53.0,321979.0,244120.95109187168,590973.0,248605.0,404836.0,141361.80173111358,0.0,0.0,8835.0,5.0,0.0,138046875.0,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,16030,80,6,2026-05-07 10:03:39,1236885.0,8180.226941065661,14.552686789798566,8.084825994332537,6.46786079546603,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,72757.94117647059,546117.0,4.0,162168.77923957916,1236885.0,552369.0,12.0,137431.66666666666,203956.77863813314,983782.0,559661.0,4.0,140540.2857142857,223491.81409599408,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,546093.0,40.0,196281.8,236777.2622051366,545978.0,5900.0,246878.4,215269.61012887998,0.0,0.0,8835.0,5.0,0.0,31780575.539568346,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,16032,80,6,2026-05-07 10:03:39,1224164.0,8265.232436176851,14.703912220911576,8.168840122728653,6.535072098182923,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,72009.64705882352,480669.0,2.0,157817.45831253388,1224164.0,482227.0,7.0,136018.22222222222,196254.99809051023,941461.0,492113.0,2.0,134494.42857142858,212504.04536912913,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,480558.0,36.0,309411.0,219173.57369445797,480548.0,282556.0,403609.3333333333,86640.1980504559,0.0,0.0,8835.0,5.0,0.0,63561151.07913669,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,16046,80,6,2026-05-07 10:03:39,1237635.0,8175.269768550501,14.543867941679089,8.07992663426616,6.463941307412928,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,72802.05882352941,468404.0,3.0,158052.8445427521,1237635.0,468449.0,24.0,137515.0,196046.6861178168,928103.0,468469.0,3.0,132586.14285714287,209225.52405917578,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,468351.0,45.0,230412.5,227231.3448432016,468359.0,6645.0,307761.75,184220.32949891145,0.0,0.0,8835.0,5.0,0.0,121027397.26027398,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,16060,80,6,2026-05-07 10:03:40,1236157.0,8238.43573267797,15.370215919175315,8.89854605846992,6.471669860705396,11,8,813,9371,145.0,66.0,73.9090909090909,22.597081651699042,2522.0,66.0,1171.375,1143.3782114309333,2522,66,536.0,918.8822156924082,844344.5263157894,220,160,20,1,68675.38888888889,598293.0,2.0,162011.62690928456,1236157.0,598335.0,26.0,123615.7,201374.88367125133,889559.0,598371.0,2.0,127079.85714285714,216768.66533665961,0,0,0,0,1,0,0,0,0,0,0,0.7272727272727273,536.0,64480,508,598250.0,42.0,293260.0,244359.21345974796,598251.0,281514.0,408750.6666666667,136597.1081498027,0.0,0.0,8835.0,5.0,0.0,149745762.7118644,73.9090909090909,1171.375,0,11,8,813,9371
100.121.79.73,100.123.225.126,16070,80,6,2026-05-07 10:03:40,1208868.0,8369.81374310512,14.889963172157753,8.272201762309862,6.6177614098478905,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,71109.88235294117,612308.0,2.0,165192.49768211856,1208868.0,612363.0,38.0,134318.66666666666,207628.23772952144,876513.0,612489.0,2.0,125216.14285714286,218694.36695562702,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,612204.0,55.0,288716.3333333333,251119.16782055664,612253.0,253868.0,399446.3333333333,153839.06885299183,0.0,0.0,8835.0,5.0,0.0,73016528.92561984,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,16082,80,6,2026-05-07 10:03:40,1218276.0,8305.178793639538,14.774977098785499,8.208320610436388,6.5666564883491105,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,71663.29411764706,648807.0,2.0,170779.87133175257,1218276.0,648877.0,31.0,135364.0,215649.3057355442,878517.0,648879.0,2.0,125502.42857142857,227826.8052953867,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,648764.0,70.0,288321.0,269703.21967797616,648737.0,216154.0,401504.0,181941.6430965343,0.0,0.0,8835.0,5.0,0.0,152327586.20689654,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,16086,80,6,2026-05-07 10:03:40,1209187.0,8422.187800563519,15.713036941349849,9.09702138709728,6.616015554252568,11,8,813,9371,145.0,66.0,73.9090909090909,22.597081651699042,2522.0,66.0,1171.375,1143.3782114309333,2522,66,536.0,918.8822156924082,844344.5263157894,220,160,20,1,67177.05555555556,616238.0,2.0,159291.72353211025,1209187.0,616530.0,9.0,120918.7,198078.0496713606,889189.0,616274.0,2.0,127027.0,220772.30836704653,0,0,0,0,1,0,0,0,0,0,0,0.7272727272727273,536.0,64480,508,616209.0,292.0,219693.0,245614.34812017804,615946.0,27857.0,299473.5,211273.87560995325,0.0,0.0,8835.0,5.0,0.0,215487804.87804878,73.9090909090909,1171.375,0,11,8,813,9371
100.121.79.73,100.123.225.126,16092,80,6,2026-05-07 10:03:40,1150356.0,8852.911620402729,16.516626157467776,9.562257249060291,6.954368908407485,11,8,813,9371,145.0,66.0,73.9090909090909,22.597081651699042,2522.0,66.0,1171.375,1143.3782114309333,2522,66,536.0,918.8822156924082,844344.5263157894,220,160,20,1,63908.666666666664,584649.0,5.0,152028.7670512101,1150356.0,584783.0,22.0,115035.6,189178.18701065934,864566.0,584708.0,5.0,123509.42857142857,211433.91935398575,0,0,0,0,1,0,0,0,0,0,0,0.7272727272727273,536.0,64480,508,584583.0,134.0,212497.75,238287.5084277132,584515.0,8455.0,283844.75,204313.06894368626,0.0,0.0,8835.0,5.0,0.0,63107142.85714286,73.9090909090909,1171.375,0,11,8,813,9371
100.121.79.73,100.123.225.126,16096,80,6,2026-05-07 10:03:40,1108775.0,9125.386124326396,16.234132263083133,9.018962368379517,7.215169894703614,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,65222.05882352941,552677.0,3.0,149874.41935185393,1108775.0,552715.0,28.0,123197.22222222222,188072.37725690004,839706.0,552942.0,3.0,119958.0,202345.50146858077,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,552485.0,38.0,276232.6666666667,225535.5470080542,552639.0,268957.0,365884.3333333333,132087.29850956736,0.0,0.0,8835.0,5.0,0.0,41872037.91469194,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,16110,80,6,2026-05-07 10:03:40,1088828.0,9292.560441134872,16.531536661437805,9.184187034132114,7.34734962730569,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,64048.705882352944,553683.0,2.0,148049.8386008476,1088828.0,553734.0,24.0,120980.88888888889,185871.57236558344,826082.0,553766.0,2.0,118011.71428571429,201114.0271514178,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,553646.0,51.0,204365.25,227046.4656104285,553632.0,5544.0,270013.5,194020.85797859466,0.0,0.0,8835.0,5.0,0.0,176700000.0,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,16124,80,6,2026-05-07 10:03:40,1058164.0,9686.589224354637,18.900661901179777,11.340397140707866,7.560264760471911,12,8,879,9371,145.0,66.0,73.25,21.745210200562944,2522.0,66.0,1171.375,1143.3782114309333,2522,66,512.5,901.4544081649387,812620.05,240,160,20,1,55692.84210526316,514694.0,2.0,135741.4244189697,1058164.0,514737.0,6.0,96196.72727272728,167185.02865121455,807379.0,514719.99999999994,2.0,115339.85714285714,191727.77160892065,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,512.5,64480,508,514668.0,43.0,201718.25,214101.2188853382,514651.0,7298.0,264382.25,179816.50317528562,0.0,0.0,8835.0,5.0,0.0,232500000.0,73.25,1171.375,0,12,8,879,9371
100.121.79.73,100.123.225.126,16138,80,6,2026-05-07 10:03:40,1040017.0,9728.687127229652,17.30740939811561,9.61522744339756,7.692181954718048,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,61177.470588235294,490503.0,2.0,136748.53727021453,1040017.0,490551.0,23.0,115557.44444444444,170510.47119824315,793129.0,490561.0,2.0,113304.14285714286,185972.10491701518,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,490467.0,48.0,194827.0,204494.65006082677,490455.0,6213.0,256513.0,171868.300519613,0.0,0.0,8835.0,5.0,0.0,166698113.20754716,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,16154,80,6,2026-05-07 10:03:40,1035293.0,9836.828801122001,18.35229253940672,10.625011470182837,7.727281069223881,11,8,813,9371,145.0,66.0,73.9090909090909,22.597081651699042,2522.0,66.0,1171.375,1143.3782114309333,2522,66,536.0,918.8822156924082,844344.5263157894,220,160,20,1,57516.27777777778,472099.0,3.0,130975.75664425059,1035293.0,472153.0,20.0,103529.3,161807.26101386797,792575.0,472181.0,3.0,113225.0,183368.46267400665,0,0,0,0,1,0,0,0,0,0,0,0.7272727272727273,536.0,64480,508,472059.0,54.0,193383.5,199811.84008273884,472045.0,7718.0,254022.5,165775.32196394613,0.0,0.0,8835.0,5.0,0.0,157767857.14285713,73.9090909090909,1171.375,0,11,8,813,9371
100.121.79.73,100.123.225.126,16156,80,6,2026-05-07 10:03:40,1000965.0000000001,10174.181914452553,18.98168267621745,10.989395233599575,7.992287442617873,11,8,813,9371,145.0,66.0,73.9090909090909,22.597081651699042,2522.0,66.0,1171.375,1143.3782114309333,2522,66,536.0,918.8822156924082,844344.5263157894,220,160,20,1,55609.166666666664,465571.0,2.0,128811.17507259738,1000965.0,465604.0,27.0,100096.5,159559.0922757146,786329.0,465635.0,2.0,112332.71428571429,181631.45931702649,0,0,0,0,1,0,0,0,0,0,0,0.7272727272727273,536.0,64480,508,465462.0,33.0,255932.0,192818.74326423768,465538.0,214537.0,327444.3333333333,104006.85567254157,0.0,0.0,8835.0,5.0,0.0,70680000.0,73.9090909090909,1171.375,0,11,8,813,9371
100.121.79.73,100.123.225.126,16172,80,6,2026-05-07 10:03:40,973380.0,10462.512071339044,19.51961207339374,11.300828042491114,8.218784030902627,11,8,813,9371,145.0,66.0,73.9090909090909,22.597081651699042,2522.0,66.0,1171.375,1143.3782114309333,2522,66,536.0,918.8822156924082,844344.5263157894,220,160,20,1,54076.666666666664,434479.0,3.0,124500.86255033647,973380.0,434527.0,6.0,97338.0,154084.8668649845,771908.0,434524.0,3.0,110272.57142857143,176171.13491055643,0,0,0,0,1,0,0,0,0,0,0,0.7272727272727273,536.0,64480,508,434447.0,48.0,190939.25,189138.8102180182,434431.0,10251.0,241271.25,156869.97004266782,0.0,0.0,8835.0,5.0,0.0,187978723.40425533,73.9090909090909,1171.375,0,11,8,813,9371
100.121.79.73,100.123.225.126,16186,80,6,2026-05-07 10:03:40,1006319.0,10054.465830417592,17.88697222252586,9.937206790292144,7.949765432233716,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,59195.23529411765,417749.0,3.0,128596.50932072008,1006319.0,417837.0,19.0,111813.22222222222,159377.38669569977,777689.0,417788.0,3.0,111098.42857142857,176206.21616719195,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,417579.0,88.0,190934.0,187718.082004638,417661.0,8808.0,248025.5,153563.82035899602,0.0,0.0,8835.0,5.0,0.0,47756756.75675676,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,16196,80,6,2026-05-07 10:03:40,939020.0,10775.063363932612,19.168920789759536,10.649400438755299,8.519520351004239,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,55236.470588235294,354734.0,2.0,121089.73041369322,939020.0,355112.0,7.0,104335.55555555556,150396.59975774505,711250.0,359456.0,2.0,101607.14285714286,160560.50256205475,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,354669.0,161.0,235393.33333333334,166339.89684645378,354696.0,227544.0,311155.6666666667,59139.33599183842,0.0,0.0,8835.0,5.0,0.0,169903846.15384614,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,16200,80,6,2026-05-07 10:03:40,848346.0,11926.737439676735,21.217757848802258,11.787643249334588,9.43011459946767,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,49902.705882352944,344407.0,2.0,108031.15827376988,848346.0,344837.0,14.0,94260.66666666667,133807.00639934948,611829.0,354146.0,2.0,87404.14285714286,140478.89157290154,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,344393.0,71.0,151767.25,152192.20797789714,344368.0,5473.0,210843.25,125302.34961958016,0.0,0.0,8835.0,5.0,0.0,163611111.1111111,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,16208,80,6,2026-05-07 10:03:40,785103.0,12971.546408560405,24.200646284627624,14.010900480573886,10.189745804053736,11,8,813,9371,145.0,66.0,73.9090909090909,22.597081651699042,2522.0,66.0,1171.375,1143.3782114309333,2522,66,536.0,918.8822156924082,844344.5263157894,220,160,20,1,43616.833333333336,281938.0,2.0,95722.38675592038,785103.0,281975.0,7.0,78510.3,117401.51132336415,557909.0,282006.0,2.0,79701.28571428571,125895.92152217786,0,0,0,0,1,0,0,0,0,0,0,0.7272727272727273,536.0,64480,508,281893.0,37.0,138790.75,132740.0326961972,281901.0,12691.0,195561.5,107372.83316905632,0.0,0.0,8835.0,5.0,0.0,142500000.0,73.9090909090909,1171.375,0,11,8,813,9371
100.121.79.73,100.123.225.126,16220,80,6,2026-05-07 10:03:40,778077.0,13003.854374309998,23.13395717904526,12.852198432802922,10.281758746242339,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,45769.23529411765,287839.0,2.0,97464.9209562264,778077.0,287891.0,28.0,86453.0,120396.0578996579,558120.0,287911.0,2.0,79731.42857142857,125861.48456010467,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,287791.0,52.0,181415.33333333334,128881.84678051271,287787.0,219733.0,254682.33333333334,27813.531782609385,0.0,0.0,8835.0,5.0,0.0,135923076.92307693,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,16234,80,6,2026-05-07 10:03:40,789680.0,12979.941242022083,25.326714618579675,15.196028771147805,10.13068584743187,12,8,879,9371,145.0,66.0,73.25,21.745210200562944,2522.0,66.0,1171.375,1143.3782114309333,2522,66,512.5,901.4544081649387,812620.05,240,160,20,1,41562.10526315789,309255.0,3.0,95235.19230880034,789680.0,309339.0,6.0,71789.09090909091,116848.31034951763,554147.0,309529.0,3.0,79163.85714285714,125438.24020201969,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,512.5,64480,508,309066.0,84.0,180489.66666666666,131357.4739057085,309171.0,232241.0,258916.66666666666,35557.66552454696,0.0,0.0,8835.0,5.0,0.0,42071428.571428575,73.25,1171.375,0,12,8,879,9371
100.121.79.73,100.123.225.126,16250,80,6,2026-05-07 10:03:40,803544.0,12755.990960046991,24.889738458628276,14.933843075176965,9.95589538345131,12,8,879,9371,145.0,66.0,73.25,21.745210200562944,2522.0,66.0,1171.375,1143.3782114309333,2522,66,512.5,901.4544081649387,812620.05,240,160,20,1,42291.78947368421,336902.0,2.0,98517.58769648506,803544.0,337039.0,6.0,73049.45454545454,120688.76523171917,585817.0,336932.0,2.0,83688.14285714286,134180.10204245057,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,512.5,64480,508,336857.0,137.0,192245.66666666666,141508.74438312597,336765.0,217520.0,264684.3333333333,51771.67987959783,0.0,0.0,8835.0,5.0,0.0,140238095.23809522,73.25,1171.375,0,12,8,879,9371
